date,open,high,low,close,adj_close,volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,target
1988-01-04,2.398438,2.5,2.398438,2.492188,1.151024,11772800,-0.004180038396992991,0.001085643473528389,-0.00526568187052138,53.84977966036517,"[1, 0, 0]"
1988-01-05,2.492188,2.53125,2.4375,2.46875,1.1402,12094400,-0.0011616761842532242,0.0032832045490145253,-0.0044448807332677495,52.04447154008121,"[1, 0, 0]"
1988-01-06,2.46875,2.5,2.460938,2.46875,1.1402,8112000,0.0012163759902206195,0.004529005378790696,-0.003312629388570076,52.04447154008121,"[1, 0, 0]"
1988-01-07,2.46875,2.507813,2.414063,2.5,1.154632,7062400,0.005558537938993968,0.007096933862051236,-0.0015383959230572673,54.407969221783375,"[1, 0, 0]"
1988-01-08,2.5,2.5,2.265625,2.28125,1.053602,12528000,-0.008552970938052518,-0.0056116600119962,-0.0029413109260563175,39.66941165024049,"[1, 0, 0]"
1988-01-11,2.289063,2.429688,2.289063,2.398438,1.107726,11088000,-0.010163196172912059,-0.0057775081974845936,-0.0043856879754274655,47.82369096952768,"[1, 0, 0]"
1988-01-12,2.398438,2.40625,2.328125,2.382813,1.100509,9308800,-0.012555387497398485,-0.006535759617576815,-0.00601962787982167,46.913222611398936,"[1, 0, 0]"
1988-01-13,2.382813,2.398438,2.320313,2.351563,1.086076,11017600,-0.016779407623450204,-0.008607823794902826,-0.008171583828547378,45.065320715590175,"[1, 0, 0]"
1988-01-14,2.351563,2.367188,2.296875,2.351563,1.086076,6236800,-0.019897606780630905,-0.00938081836166682,-0.010516788418964085,45.065320715590175,"[1, 0, 0]"
1988-01-15,2.40625,2.476563,2.40625,2.453125,1.132983,16480000,-0.014012074988898782,-0.002796229255947757,-0.011215845732951025,52.16701136431595,"[1, 0, 0]"
1988-01-18,2.453125,2.460938,2.40625,2.4375,1.125767,4249600,-0.010487660337383353,0.0005825483164541376,-0.011070208653837491,51.073103188862724,"[1, 0, 0]"
1988-01-19,2.4375,2.453125,2.34375,2.367188,1.093292,8123200,-0.013215783783206092,-0.0017164601034948806,-0.011499323679711211,46.361817176611964,"[1, 0, 0]"
1988-01-20,2.359375,2.359375,2.25,2.3125,1.068035,8636800,-0.01956517071331554,-0.0064526776268834605,-0.013112493086432078,43.03651161610286,"[1, 0, 0]"
1988-01-21,2.3125,2.335938,2.25,2.296875,1.060819,9088000,-0.0255632354509987,-0.009960593891653297,-0.015602641559345404,42.107244437428015,"[1, 0, 0]"
1988-01-22,2.296875,2.335938,2.296875,2.320313,1.071643,4465600,-0.02810155699247696,-0.009999132346505245,-0.018102424645971716,44.058537758174616,"[1, 0, 0]"
1988-01-25,2.320313,2.390625,2.3125,2.359375,1.089685,9739200,-0.02665396780711138,-0.0068412345289117285,-0.01981273327819965,47.2496514629076,"[1, 0, 0]"
1988-01-26,2.359375,2.359375,2.3125,2.3125,1.068035,4470400,-0.028955384054393463,-0.007314120620955048,-0.021641263433438414,44.00559885150713,"[1, 0, 0]"
1988-01-27,2.3125,2.335938,2.234375,2.265625,1.046385,13883200,-0.03416782830449305,-0.010021251896843712,-0.02414657640764934,40.975880499767925,"[1, 0, 0]"
1988-01-28,2.273438,2.335938,2.273438,2.3125,1.068035,10400000,-0.03412295894711237,-0.007981106031570422,-0.026141852915541948,45.050113002521975,"[1, 0, 0]"
1988-01-29,2.3125,2.359375,2.28125,2.351563,1.086076,7020800,-0.03058280251102108,-0.0035527596763833026,-0.027030042834637776,48.255562635760995,"[1, 0, 0]"
1988-02-01,2.351563,2.367188,2.25,2.265625,1.046385,9488000,-0.03431610669914287,-0.005828851091604071,-0.028487255607538797,42.39616395829709,"[1, 0, 0]"
1988-02-02,2.265625,2.335938,2.25,2.3125,1.068035,14489600,-0.03311067714055893,-0.003698737226416105,-0.029411939914142825,46.231260016032635,"[1, 0, 0]"
1988-02-03,2.3125,2.320313,2.265625,2.273438,1.049993,10934400,-0.03490497959875549,-0.004394431747690133,-0.03051054785106536,43.62477111294701,"[1, 0, 0]"
1988-02-04,2.273438,2.296875,2.21875,2.273438,1.049993,10316800,-0.03591299457769859,-0.004321957381306578,-0.03159103719639201,43.62477111294701,"[1, 0, 0]"
1988-02-05,2.273438,2.296875,2.195313,2.21875,1.024736,6340800,-0.04065606050618431,-0.007252018647833841,-0.03340404185835047,39.96613487284999,"[1, 0, 0]"
1988-02-08,2.21875,2.25,2.1875,2.226563,1.028344,8752000,-0.043285561612477874,-0.007905215803301925,-0.03538034580917595,40.730894425662626,"[1, 0, 0]"
1988-02-09,2.226563,2.257813,2.21875,2.257813,1.042778,7332800,-0.04235955180558548,-0.005583364797127621,-0.03677618700845786,43.81390043045805,"[1, 0, 0]"
1988-02-10,2.257813,2.28125,2.226563,2.273438,1.049993,16960000,-0.03990487686507871,-0.0025029518852966726,-0.037401924979782036,45.34475018405002,"[1, 0, 0]"
1988-02-11,2.273438,2.296875,2.257813,2.296875,1.060819,11425600,-0.03565732382775755,0.0013956809216195895,-0.03705300474937714,47.64882610874237,"[1, 0, 0]"
1988-02-12,2.296875,2.3125,2.273438,2.289063,1.057211,7777600,-0.032546297102474586,0.0036053661175220464,-0.03615166321999663,46.938530242881754,"[1, 0, 0]"
1988-02-16,2.289063,2.289063,2.257813,2.28125,1.053602,12814400,-0.030361244288051203,0.004632335145556346,-0.03499357943360755,46.19681132790968,"[1, 0, 0]"
1988-02-17,2.296875,2.351563,2.296875,2.335938,1.07886,15073600,-0.0239407357378556,0.008842274956601559,-0.03278301069445716,51.923476875083885,"[1, 0, 0]"
1988-02-18,2.335938,2.351563,2.320313,2.320313,1.071643,7884800,-0.019884032620319125,0.01031918245931043,-0.030203215079629555,50.27692586962545,"[1, 0, 0]"
1988-02-19,2.320313,2.375,2.320313,2.375,1.096901,11320000,-0.012116609578143311,0.014469284401188998,-0.02658589397933231,55.585577201587384,"[1, 0, 0]"
1988-02-22,2.375,2.414063,2.34375,2.40625,1.111333,12401600,-0.0034000632108757145,0.018548664614765276,-0.02194872782564099,58.323777328426516,"[1, 0, 0]"
1988-02-23,2.40625,2.429688,2.382813,2.414063,1.114942,11622400,0.0040911462017798605,0.020831899221936682,-0.01674075302015682,59.00428359667874,"[1, 0, 0]"
1988-02-24,2.414063,2.429688,2.375,2.375,1.096901,7923200,0.006797567864666121,0.018830656707858353,-0.012033088843192232,54.235981758819946,"[1, 0, 0]"
1988-02-25,2.375,2.421875,2.320313,2.34375,1.082468,8819200,0.00634764104368335,0.014704583909500465,-0.008356942865817115,50.7057249081089,"[1, 0, 0]"
1988-02-26,2.335938,2.335938,2.296875,2.304688,1.064427,11953600,0.002806739505378797,0.00893094589695673,-0.006124206391577933,46.620769039256494,"[1, 0, 0]"
1988-02-29,2.304688,2.335938,2.296875,2.335938,1.07886,14142400,0.0024934207559335064,0.006894101718009152,-0.004400680962075645,50.08525987482308,"[1, 0, 0]"
1988-03-01,2.351563,2.382813,2.351563,2.375,1.096901,16480000,0.005335585031941648,0.0077890127952138346,-0.002453427763272187,54.09584924861579,"[1, 0, 0]"
1988-03-02,2.382813,2.40625,2.382813,2.398438,1.107726,8240000,0.009371245532723282,0.009459738636796375,-8.849310407309328e-05,56.36153467425734,"[1, 0, 0]"
1988-03-03,2.398438,2.398438,2.367188,2.390625,1.104118,6587200,0.01180303372527014,0.009513221463474587,0.0022898122617955536,55.380273294743354,"[1, 0, 0]"
1988-03-04,2.390625,2.398438,2.34375,2.375,1.096901,9324800,0.012327334631393683,0.008030017895678504,0.0042973167357151796,53.378765406563375,"[1, 0, 0]"
1988-03-07,2.375,2.382813,2.335938,2.359375,1.089685,7220800,0.011351190502215669,0.005643099013200391,0.005708091489015278,51.379028849779885,"[1, 0, 0]"
1988-03-08,2.375,2.421875,2.375,2.40625,1.111333,12808000,0.014196363158816894,0.006790617335841292,0.007405745822975602,56.62849017059204,"[1, 0, 0]"
1988-03-09,2.40625,2.414063,2.390625,2.40625,1.120061,10427200,0.01626370511873132,0.007086367436604573,0.009177337682126746,56.628490170592045,"[1, 0, 0]"
1988-03-10,2.40625,2.421875,2.382813,2.390625,1.112788,10923200,0.016451637365174854,0.005819439746438485,0.010632197618736369,54.35958996157052,"[1, 0, 0]"
1988-03-11,2.390625,2.390625,2.34375,2.382813,1.109152,10960000,0.015788215195121413,0.004124814061108036,0.011663401134013377,53.21166331031328,"[1, 0, 0]"
1988-03-14,2.390625,2.429688,2.390625,2.429688,1.130972,11705600,0.01882783354969364,0.00573154593254421,0.01309628761714943,58.829713167569366,"[1, 0, 0]"
1988-03-15,2.429688,2.429688,2.398438,2.40625,1.120061,6856000,0.019125040710116448,0.004823002474373613,0.014302038235742835,55.25699159985698,"[1, 0, 0]"
