date,open,high,low,close,adj_close,volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,target
2016-01-04,58.77,58.830002,57.599998,58.259998,52.536762,13521500,-0.36253423683454145,-0.07423571028431597,-0.2882985265502255,37.8702933480373,"[1, 0, 0]"
2016-01-05,58.790001,58.790001,57.98,58.650002,52.888458,9617800,-0.4464515206669617,-0.12652239529338893,-0.31992912537357276,40.483294215668195,"[1, 0, 0]"
2016-01-06,57.700001,58.529999,57.639999,58.130001,52.419544,8266300,-0.5485924750009943,-0.18293067970193722,-0.36566179529905707,38.17776538984486,"[1, 0, 0]"
2016-01-07,56.880001,57.91,56.16,56.689999,51.121002,11140900,-0.7372376275418944,-0.2972606657942698,-0.4399769617476246,32.63504983400104,"[1, 0, 0]"
2016-01-08,57.41,57.73,56.529999,56.630001,51.066895,10427000,-0.8814211330649115,-0.3531553370538296,-0.5282657960110819,32.4238299683571,"[1, 0, 0]"
2016-01-11,57.0,58.119999,56.779999,57.82,52.139992,10757300,-0.8894120375850534,-0.2889169932591771,-0.6004950443258763,40.63118745819318,"[1, 0, 0]"
2016-01-12,58.389999,59.529999,58.18,59.459999,53.618896,12375800,-0.7547108369944553,-0.1233726341348631,-0.6313382028595922,49.69839027263852,"[1, 0, 0]"
2016-01-13,59.799999,60.0,57.799999,57.869999,52.185089,11303600,-0.7674126218651338,-0.10885953520443326,-0.6585530866607006,42.86337409758088,"[1, 0, 0]"
2016-01-14,57.509998,59.43,56.919998,58.98,53.186039,11444100,-0.6800716314149184,-0.01721483580337424,-0.6628567956115442,48.21752891589556,"[1, 0, 0]"
2016-01-15,57.07,58.389999,56.75,58.0,52.302315,15246100,-0.68206861460731,-0.015369455196612591,-0.6666991594106975,44.27293719507438,"[1, 0, 0]"
2016-01-19,58.669998,59.389999,58.119999,58.549999,52.798283,12289000,-0.6319857767710673,0.02777070611170418,-0.6597564828827714,46.89851149044697,"[1, 0, 0]"
2016-01-20,57.57,57.959999,54.939999,56.919998,51.328415,22786400,-0.7155735388449997,-0.04465364476978262,-0.6709198940752171,40.768104197273765,"[1, 0, 0]"
2016-01-21,57.84,59.380001,57.669998,59.029999,53.231129,20888500,-0.6045886739303299,0.05306497611590988,-0.6576536500462398,49.897981961025216,"[1, 0, 0]"
2016-01-22,57.549999,59.400002,57.41,59.169998,53.357376,32820200,-0.499576809123333,0.12646147273832542,-0.6260382818616584,50.4437830915498,"[1, 0, 0]"
2016-01-25,59.360001,59.380001,57.610001,57.709999,52.040798,13554300,-0.5280765297546353,0.07836940168561857,-0.6064459314402538,44.944928744833426,"[1, 0, 0]"
2016-01-26,57.919998,58.869999,57.799999,58.610001,52.852402,8898100,-0.4725923732149937,0.10708284658020817,-0.5796752197952019,48.66023040472994,"[1, 0, 0]"
2016-01-27,58.869999,58.959999,57.259998,57.630001,51.968658,12491300,-0.5019128503054162,0.062209895591828546,-0.5641227458972448,45.09191894487035,"[1, 0, 0]"
2016-01-28,58.290001,59.419998,58.0,59.290001,53.465588,11832400,-0.38674327708218925,0.14190357505204443,-0.5286468521342337,51.5703076161269,"[1, 0, 0]"
2016-01-29,59.779999,60.880001,59.639999,60.77,54.800198,13224400,-0.1740407763849916,0.2836848605993937,-0.4577256369843853,56.498350475811755,"[1, 0, 0]"
2016-02-01,60.66,61.790001,60.27,61.400002,55.368313,9529100,0.044846422467621494,0.40205764756160545,-0.35721122509398395,58.43715158130799,"[0, 0, 1]"
2016-02-02,60.66,60.900002,60.18,60.700001,54.915962,9407400,0.15998763612745392,0.41375908897715036,-0.25377145284969643,55.47850106702685,"[1, 0, 0]"
2016-02-03,60.880001,61.130001,58.5,59.529999,53.857437,12254500,0.15504127490792285,0.32705018220609544,-0.1720089072981726,50.844841199471645,"[1, 0, 0]"
2016-02-04,59.41,59.450001,57.990002,58.290001,52.735607,13944900,0.05048184916717702,0.1779926051722797,-0.12751075600510267,46.41975866963159,"[1, 0, 0]"
2016-02-05,58.099998,58.200001,54.25,54.490002,49.297703,24529000,-0.3351470439250619,-0.16610903033596736,-0.16903801358909454,36.0618947285993,"[1, 0, 0]"
2016-02-08,53.09,54.470001,52.630001,54.139999,48.981049,21457500,-0.6613790707759577,-0.39387284574949055,-0.26750622502646715,35.28101990162229,"[0, 1, 0]"
2016-02-09,53.189999,55.290001,53.169998,54.419998,49.234371,11605100,-0.8871007776161122,-0.495675642071716,-0.3914251355443962,36.466260974738724,"[1, 0, 0]"
2016-02-10,55.279999,56.349998,55.009998,55.139999,49.885765,11663900,-0.9964028809510879,-0.48398219632535333,-0.5124206846257345,39.53285170340759,"[1, 0, 0]"
2016-02-11,53.889999,55.389999,53.549999,54.919998,49.686726,12106100,-1.088233350732608,-0.46065013288549883,-0.6275832178471092,38.914775292065485,"[1, 0, 0]"
2016-02-12,55.560001,56.040001,55.040001,55.860001,50.537155,8680200,-1.0727927860231716,-0.35616765454084987,-0.7166251314823218,43.014349958473964,"[1, 0, 0]"
2016-02-16,56.790001,56.849998,55.98,56.41,51.034744,11594800,-1.004595354572487,-0.2303761784721322,-0.7742191761003548,45.32640209394531,"[1, 0, 0]"
2016-02-17,56.700001,57.66,56.16,57.630001,52.1385,11955200,-0.8423939213325298,-0.0545397961857399,-0.7878541251467899,50.15718629595489,"[1, 0, 0]"
