date,open,high,low,close,adj_close,volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,target
1988-01-04,4.953052,5.138021,4.953052,5.117469,3.712937,7141612,0.1315949906362448,0.02334235737222551,0.1082526332640193,61.01597767707065,"[1, 0, 0]"
1988-01-05,5.168849,5.364094,5.168849,5.199677,3.77258,11937962,0.14428348569293536,0.028824681943132854,0.11545880374980251,63.017914556045405,"[1, 0, 0]"
1988-01-06,5.199677,5.240781,5.148297,5.220229,3.787491,7072276,0.15421983383486726,0.03100882406805179,0.12321100976681547,63.522246537138045,"[1, 0, 0]"
1988-01-07,5.220229,5.240781,5.127745,5.240781,3.802403,7287582,0.16188670677985773,0.030940557610433794,0.13094614916942393,64.05021273603721,"[1, 0, 0]"
1988-01-08,5.220229,5.220229,4.768083,4.798911,3.481809,8167055,0.13079976442302854,-0.00011710779711632258,0.13091687222014486,47.97329767352347,"[1, 0, 0]"
1988-01-11,4.82974,4.973604,4.82974,4.973604,3.608555,7848353,0.1188889262298094,-0.009622356792268388,0.1285112830220778,52.99647217152611,"[1, 0, 0]"
1988-01-12,4.963328,4.963328,4.696151,4.798911,3.486419,8877446,0.09426658945472521,-0.02739575485388207,0.12166234430860728,48.00505758091555,"[1, 0, 0]"
1988-01-13,4.798911,4.953052,4.726979,4.860568,3.531212,5941004,0.07881982885368011,-0.034274012363941744,0.11309384121762185,49.802081918869185,"[1, 0, 0]"
1988-01-14,4.860568,4.953052,4.819464,4.850292,3.523747,3174861,0.06499969643002679,-0.03847531583007606,0.10347501226010285,49.495051765578516,"[1, 0, 0]"
1988-01-15,4.963328,5.076365,4.963328,4.973604,3.613333,8784997,0.06326807477126639,-0.03216554999106917,0.09543362476233556,53.22190262941782,"[1, 0, 0]"
1988-01-18,4.98388,5.03526,4.98388,5.004432,3.635731,2988748,0.06364960110960283,-0.025427218922186204,0.08907682003178903,54.13314054187992,"[1, 0, 0]"
1988-01-19,4.994156,4.994156,4.9325,4.942776,3.590937,4169894,0.05830473882642284,-0.024617664964292962,0.0829224037907158,51.95333700064304,"[1, 0, 0]"
1988-01-20,4.911948,4.911948,4.624219,4.696151,3.411762,7822808,0.03377893801964227,-0.039314772616858826,0.0730937106365011,44.27361423315406,"[1, 0, 0]"
1988-01-21,4.696151,4.778359,4.644771,4.768083,3.464022,6327826,0.01991678709672673,-0.04254153883181949,0.06245832592854622,46.74620573146133,"[1, 0, 0]"
1988-01-22,4.768083,4.819464,4.716703,4.747531,3.44909,3116472,0.007189679825533979,-0.0442149168824098,0.05140459670794378,46.11660465997918,"[1, 0, 0]"
1988-01-25,4.757807,4.88112,4.757807,4.88112,3.546143,4255043,0.007793038176303391,-0.03488924682531232,0.04268228500161571,50.75905007260971,"[1, 0, 0]"
1988-01-26,4.88112,4.901672,4.819464,4.82974,3.508815,3650482,0.004078255822332899,-0.030883223343426247,0.034961479165759146,49.01006845313134,"[1, 0, 0]"
1988-01-27,4.82974,4.860568,4.716703,4.768083,3.464022,3898632,-0.0037971691652209927,-0.03100691866478411,0.02720974949956312,46.920726795819476,"[1, 0, 0]"
1988-01-28,4.768083,4.809188,4.685875,4.737255,3.441625,6118601,-0.012383315019683039,-0.03167445161539693,0.01929113659571389,45.86784377347809,"[1, 0, 0]"
1988-01-29,4.737255,4.809188,4.706427,4.778359,3.471487,5177091,-0.01569028040400955,-0.02798513359977875,0.012294853195769201,47.557589880835714,"[1, 0, 0]"
1988-02-01,4.778359,4.88112,4.726979,4.757807,3.456555,3694273,-0.019741876868606845,-0.025629384051500836,0.005887507182893993,46.77144675769117,"[1, 0, 0]"
