date,open,high,low,close,adj_close,volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,target
1985-01-02,0.130022,0.130022,0.124442,0.124442,0.097685,175302400,0.0038116366005383623,0.00041724447668670724,0.003394392123851655,56.769315237118015,"[1, 0, 0]"
1985-01-03,0.126674,0.130022,0.126674,0.126674,0.099437,166611200,0.003782753004467107,0.0003106887044923615,0.0034720642999747455,59.254676268256205,"[1, 0, 0]"
1985-01-04,0.126674,0.127232,0.125,0.126674,0.099437,137267200,0.003717015110058383,0.00019596064806691026,0.003521054461991473,59.2546762682562,"[1, 0, 0]"
1985-01-07,0.126674,0.127232,0.126116,0.126116,0.098999,170912000,0.0035786390946662833,4.6067706139848313e-05,0.003532571388526435,58.28316053182464,"[1, 0, 0]"
1985-01-08,0.126116,0.127232,0.125,0.125,0.098123,141120000,0.0033404169846620174,-0.0001537235230915342,0.0034941405077535516,56.295175693844875,"[1, 0, 0]"
1985-01-09,0.128348,0.130022,0.128348,0.128348,0.100751,166723200,0.0033827852234374622,-8.908422745287177e-05,0.003471869450890334,60.6333263616986,"[1, 0, 0]"
1985-01-10,0.133929,0.134487,0.133929,0.133929,0.105132,277065600,0.003822637430757961,0.0002806143838941012,0.0035420230468638596,66.5871972910225,"[1, 0, 0]"
1985-01-11,0.133929,0.135045,0.131696,0.132813,0.104256,205049600,0.004034662522752572,0.00039411158071096927,0.0036405509420416025,64.48690805971647,"[1, 0, 0]"
1985-01-14,0.136719,0.137835,0.136719,0.136719,0.107322,270435200,0.0044663897313209355,0.0006606710314234661,0.0038057186998974694,68.26039316942644,"[0, 0, 1]"
1985-01-15,0.136719,0.138951,0.133929,0.133929,0.105132,264969600,0.004531174413460598,0.0005803645708505022,0.003950809842610096,63.102664405862335,"[1, 0, 0]"
1985-01-16,0.135045,0.137277,0.135045,0.135045,0.106008,189884800,0.004619319968829749,0.000534808100975722,0.004084511867854027,64.2657691510444,"[1, 0, 0]"
1985-01-17,0.135045,0.137277,0.125558,0.125558,0.098561,547523200,0.0038789403330781735,-0.00016445722782068312,0.004043397560898857,49.8731454654832,"[1, 0, 0]"
1985-01-18,0.125558,0.13058,0.125,0.12779,0.100313,352665600,0.003432717651699252,-0.000488543927359684,0.003921261579058936,52.5647510336129,"[1, 0, 0]"
1985-01-21,0.13058,0.131696,0.13058,0.13058,0.102503,325427200,0.0032665577998872986,-0.0005237630233373104,0.003790320823224609,55.7623755045285,"[1, 0, 0]"
1985-01-22,0.134487,0.135045,0.134487,0.134487,0.10557,424838400,0.003410819365562978,-0.0003036011661293049,0.003714420531692283,59.84457643274935,"[1, 0, 0]"
1985-01-23,0.134487,0.135045,0.132254,0.132254,0.103817,430505600,0.00330684401826542,-0.00032606121074149055,0.0036329052290069107,56.6282107889968,"[1, 0, 0]"
1985-01-24,0.132254,0.132254,0.129464,0.129464,0.101627,397062400,0.0029651329168982055,-0.0005342178496869645,0.00349935076658517,52.809204233672055,"[1, 0, 0]"
1985-01-25,0.129464,0.132254,0.126674,0.132254,0.103817,318460800,0.002886183958084626,-0.0004905334468004352,0.0033767174048850612,56.004496165575546,"[1, 0, 0]"
1985-01-28,0.135045,0.136719,0.135045,0.135045,0.106008,412182400,0.0030140822500901165,-0.00029010812383595567,0.003304190373926072,58.99555205315289,"[1, 0, 0]"
1985-01-29,0.135045,0.136161,0.133371,0.133371,0.104694,223731200,0.002946400487415346,-0.0002862319092085809,0.003232632396623927,56.51384021593618,"[1, 0, 0]"
1985-01-30,0.133371,0.136161,0.133371,0.133371,0.104694,492441600,0.002859796251844904,-0.00029826891582321845,0.0031580651676681223,56.51384021593617,"[1, 0, 0]"
1985-01-31,0.133371,0.133929,0.129464,0.129464,0.101627,276236800,0.0024476841441831987,-0.0005683048187879389,0.0030159889629711376,50.736715342502116,"[1, 0, 0]"
1985-02-01,0.129464,0.130022,0.126674,0.12779,0.100313,137737600,0.001963371989813667,-0.0008420935785259766,0.0028054655683396436,48.451330368020855,"[1, 0, 0]"
1985-02-04,0.13058,0.131138,0.13058,0.13058,0.102503,218019200,0.0017841146382157336,-0.0008170807440991282,0.0026011953823148618,52.30720764903573,"[1, 0, 0]"
1985-02-05,0.131696,0.133929,0.131696,0.131696,0.103379,190041600,0.0017123646945055027,-0.0007110645502474873,0.00242342924475299,53.79598626064922,"[1, 0, 0]"
1985-02-06,0.133929,0.133929,0.133929,0.133929,0.105132,194432000,0.0018147672777011348,-0.00048692957364148423,0.002301696851342619,56.70800510310296,"[1, 0, 0]"
1985-02-07,0.133929,0.135603,0.133371,0.133371,0.104694,245481600,0.0018298032927096253,-0.0003775148469063951,0.0022073181396160203,55.76223665592495,"[1, 0, 0]"
1985-02-08,0.133371,0.133929,0.131696,0.133371,0.104694,132025600,0.0018207311871726028,-0.0003092695619547341,0.002130000749127337,55.762236655924966,"[1, 0, 0]"
1985-02-11,0.136161,0.137277,0.136161,0.136161,0.106884,346953600,0.0020154384413852144,-9.164984619369808e-05,0.0021070882875789125,59.66327694467555,"[1, 0, 0]"
1985-02-12,0.136161,0.136719,0.132813,0.132813,0.104256,226508800,0.0018779419774049844,-0.00018331704813914253,0.002061259025544127,53.55961274614866,"[1, 0, 0]"
1985-02-13,0.132813,0.132813,0.126674,0.126674,0.099437,527027200,0.001259094981666542,-0.000641731235102068,0.00190082621676861,44.55824553409883,"[1, 0, 0]"
1985-02-14,0.126674,0.12779,0.123326,0.123326,0.096809,426832000,0.0004928177629920927,-0.0011264067630212139,0.0016192245260133065,40.555203628063836,"[1, 0, 0]"
1985-02-15,0.123326,0.125558,0.12221,0.125,0.098123,173622400,2.0380423426724636e-05,-0.0012790752820692655,0.0012994557054959901,43.29812984259101,"[1, 0, 0]"
1985-02-19,0.124442,0.124442,0.123326,0.123326,0.096809,149833600,-0.00048353350840857345,-0.0014263913711236509,0.0009428578627150774,41.24842046774299,"[1, 0, 0]"
1985-02-20,0.123326,0.123884,0.117746,0.117746,0.092428,219968000,-0.0013179557227136207,-0.0018086508683429585,0.0004906951456293378,35.25697482911345,"[1, 0, 0]"
1985-02-21,0.119978,0.120536,0.119978,0.119978,0.094181,308224000,-0.0017786346003290932,-0.0018154637967667448,3.682919643765157e-05,39.069425625374485,"[1, 0, 0]"
1985-02-22,0.119978,0.124442,0.119978,0.123326,0.096809,226531200,-0.00185221908164801,-0.0015112386224685292,-0.0003409804591794808,44.36190810452802,"[1, 0, 0]"
1985-02-25,0.123326,0.123884,0.121652,0.121652,0.095495,98537600,-0.0020223012925771056,-0.0013450566667180999,-0.0006772446258590057,42.37975461090896,"[1, 0, 0]"
1985-02-26,0.121652,0.12221,0.11942,0.11942,0.093742,188966400,-0.0023105616995149902,-0.0013066536589247876,-0.0010039080405902026,39.82468446316837,"[1, 0, 0]"
1985-02-27,0.11942,0.11942,0.112165,0.112165,0.088047,403580800,-0.003088821998973257,-0.0016679311667064432,-0.0014208908322668136,32.88459857954423,"[1, 0, 0]"
1985-02-28,0.112165,0.112165,0.110491,0.110491,0.086733,319065600,-0.0037969083076773297,-0.001900813980328413,-0.0018960943273489167,31.519709292700103,"[1, 0, 0]"
1985-03-01,0.110491,0.111049,0.107143,0.111049,0.087171,247430400,-0.004263894352301012,-0.0018942400199616761,-0.002369654332339336,32.52504455379777,"[1, 0, 0]"
1985-03-04,0.112723,0.116071,0.112723,0.112723,0.088485,153104000,-0.004447636759316115,-0.0016623859415814228,-0.002785250817734692,35.580450647314734,"[1, 0, 0]"
1985-03-05,0.115513,0.115513,0.115513,0.115513,0.090676,130771200,-0.0043183450638514115,-0.0012264753968933757,-0.003091869666958036,40.422632300570285,"[1, 0, 0]"
1985-03-06,0.115513,0.115513,0.109933,0.109933,0.086295,193603200,-0.004612964447018947,-0.0012168758240487286,-0.003396088622970218,34.790210944128575,"[1, 0, 0]"
1985-03-07,0.109933,0.110491,0.098772,0.098772,0.077534,733980800,-0.005681558386001845,-0.0018283758104253008,-0.003853182575576544,26.758815312347178,"[1, 0, 0]"
1985-03-08,0.098772,0.098772,0.092634,0.095982,0.075344,473558400,-0.006676592858014085,-0.0022587282259500328,-0.004417864632064053,25.19313886981182,"[0, 1, 0]"
1985-03-11,0.09933,0.099888,0.09933,0.09933,0.077972,286003200,-0.0071130148191859005,-0.0021561201496974776,-0.004956894669488423,30.451932536233038,"[1, 0, 0]"
1985-03-12,0.102679,0.103795,0.102679,0.102679,0.080601,219430400,-0.007106724164044884,-0.001719863595645168,-0.005386860568399716,35.3479334670516,"[1, 0, 0]"
1985-03-13,0.102679,0.102679,0.097098,0.097098,0.07622,251126400,-0.007466015255725905,-0.0016633237498609515,-0.005802691505864954,31.383028077224903,"[1, 0, 0]"
1985-03-14,0.097098,0.097656,0.097098,0.097098,0.07622,241606400,-0.0076624283303395185,-0.001487789459579651,-0.0061746388707598675,31.383028077224896,"[1, 0, 0]"
1985-03-15,0.097098,0.103237,0.09654,0.101004,0.079286,181417600,-0.007417402353693911,-0.0009942107863472344,-0.0064231915673466766,37.10897183328328,"[1, 0, 0]"
1985-03-18,0.102121,0.103237,0.102121,0.102121,0.080163,124768000,-0.007051796219812639,-0.0005028837219727697,-0.00654891249783987,38.68473079602777,"[1, 0, 0]"
1985-03-19,0.102121,0.103237,0.098214,0.098214,0.077096,171449600,-0.006996659833212654,-0.0003581978682982269,-0.006638461964914427,35.34856376984958,"[1, 0, 0]"
1985-03-20,0.09933,0.101004,0.09933,0.09933,0.077972,404969600,-0.006784702153304262,-0.00011699215071186726,-0.0066677100025923945,37.01934971711789,"[1, 0, 0]"
1985-03-21,0.101004,0.102679,0.101004,0.101004,0.079286,162467200,-0.006407781439378271,0.00020794285057129918,-0.00661572428994957,39.54320081771708,"[1, 0, 0]"
1985-03-22,0.101004,0.102679,0.09933,0.09933,0.077972,80371200,-0.006172988498959003,0.0003541886327924539,-0.006527177131751457,37.90727416328255,"[1, 0, 0]"
1985-03-25,0.09933,0.09933,0.09654,0.09654,0.075782,109961600,-0.006141250571291945,0.00030874124836761073,-0.006449991819659556,35.287036820286765,"[1, 0, 0]"
1985-03-26,0.100446,0.100446,0.100446,0.100446,0.078848,121430400,-0.005734809168461141,0.0005721461209587317,-0.006306955289419873,41.394605868944254,"[1, 0, 0]"
1985-03-27,0.100446,0.101563,0.097656,0.097656,0.076658,111350400,-0.005573582323867662,0.0005866983724417685,-0.006160280696309431,38.59278800084034,"[1, 0, 0]"
1985-03-28,0.097656,0.09933,0.097656,0.097656,0.076658,129606400,-0.005383748387803061,0.0006212258468050961,-0.006004974234608157,38.59278800084034,"[1, 0, 0]"
1985-03-29,0.097656,0.09933,0.097656,0.098772,0.077534,87180800,-0.005084639197008245,0.0007362680300799299,-0.005820907227088175,40.46225535590925,"[1, 0, 0]"
1985-04-01,0.098772,0.101004,0.09654,0.09654,0.075782,114060800,-0.004970401065223035,0.0006804049294921125,-0.005650805994715147,37.97236172584484,"[1, 0, 0]"
1985-04-02,0.09654,0.097098,0.09375,0.09375,0.073592,227427200,-0.005046819610801889,0.00048318910713060666,-0.005530008717932496,35.067470688627985,"[1, 0, 0]"
1985-04-03,0.09375,0.094308,0.09375,0.09375,0.073592,242659200,-0.005049178076873037,0.0003846645128475672,-0.005433842589720604,35.06747068862798,"[1, 0, 0]"
1985-04-04,0.09375,0.094308,0.092076,0.093192,0.073154,161862400,-0.005037998207534228,0.0003166755057491012,-0.005354673713283329,34.45606803965025,"[1, 0, 0]"
1985-04-08,0.093192,0.09375,0.087612,0.087612,0.068774,198732800,-0.0054169541707869,-4.982436600285602e-05,-0.005367129804784044,29.009237430764866,"[1, 0, 0]"
1985-04-09,0.087612,0.08817,0.087612,0.087612,0.068774,263894400,-0.005652125319537155,-0.00022799641180248735,-0.005424128907734667,29.009237430764866,"[1, 0, 0]"
1985-04-10,0.09375,0.094866,0.09375,0.09375,0.073592,226912000,-0.005282323509361003,0.0001134443186989317,-0.005395767828059935,40.923221380029865,"[1, 0, 0]"
1985-04-11,0.095424,0.098214,0.095424,0.095424,0.074906,146675200,-0.00479885686595391,0.00047752876968481985,-0.00527638563563873,43.69838914924227,"[1, 0, 0]"
1985-04-12,0.095424,0.095424,0.092634,0.093192,0.073154,72531200,-0.004543435913245186,0.0005863597779148348,-0.005129795691160021,40.937093777387545,"[1, 0, 0]"
1985-04-15,0.095424,0.09654,0.095424,0.095424,0.074906,59830400,-0.004113491452709922,0.00081304339076008,-0.004926534843470002,44.70027466763174,"[1, 0, 0]"
1985-04-16,0.09654,0.097098,0.09654,0.09654,0.075782,67648000,-0.0036407373431428525,0.0010286380002617196,-0.004669375343404572,46.53456498797461,"[1, 0, 0]"
1985-04-17,0.101004,0.102121,0.101004,0.101004,0.079286,123244800,-0.0028727534984035047,0.0014372974760008539,-0.004310050974404359,53.21892688133149,"[1, 0, 0]"
1985-04-18,0.102121,0.102679,0.102121,0.102121,0.080163,202428800,-0.002149213409238432,0.0017286700521327416,-0.0038778834613711734,54.74361284276846,"[0, 0, 1]"
1985-04-19,0.102121,0.102121,0.099888,0.100446,0.078848,96028800,-0.001691463044117783,0.0017491363338027126,-0.0034405993779204956,52.00637146205709,"[1, 0, 0]"
1985-04-22,0.100446,0.100446,0.09654,0.09654,0.075782,102592000,-0.0016251405296316135,0.001452367078631106,-0.0030775076082627194,46.20452463750017,"[1, 0, 0]"
1985-04-23,0.098772,0.09933,0.098772,0.098772,0.077534,118294400,-0.0013766070435853733,0.0013607204517418771,-0.0027373274953272505,49.660459786360434,"[1, 0, 0]"
1985-04-24,0.098772,0.100446,0.098214,0.098214,0.077096,78937600,-0.0012107120668416183,0.001221292342788506,-0.0024320044096301243,48.81613809715535,"[1, 0, 0]"
1985-04-25,0.098214,0.098772,0.098214,0.098214,0.077096,87628800,-0.0010669400814515978,0.0010920514625428215,-0.0021589915439944193,48.81613809715536,"[1, 0, 0]"
1985-04-26,0.098214,0.101004,0.097656,0.097656,0.076658,119705600,-0.000986652171742014,0.0009378714978019243,-0.0019245236695439383,47.872186256145625,"[1, 0, 0]"
1985-04-29,0.097656,0.098214,0.094308,0.094308,0.07403,62204800,-0.00117958156246252,0.0005959536856651347,-0.0017755352481276547,42.55509714428858,"[1, 0, 0]"
1985-04-30,0.094866,0.095424,0.094866,0.094866,0.074468,94729600,-0.0012727817225716143,0.00040220282044483246,-0.0016749845430164467,43.677898583475184,"[1, 0, 0]"
1985-05-01,0.094866,0.095424,0.093192,0.093192,0.073154,57344000,-0.0014648356175565591,0.00016811914036791,-0.0016329547579244691,41.08356666339738,"[1, 0, 0]"
1985-05-02,0.092076,0.092076,0.085938,0.085938,0.06746,329772800,-0.0021772785766751707,-0.000435459055000561,-0.0017418195216746097,32.167265514986354,"[1, 0, 0]"
1985-05-03,0.085938,0.089844,0.085938,0.089286,0.070088,158121600,-0.002443571167703412,-0.0005614013168230418,-0.0018821698508803704,38.77205326470506,"[1, 0, 0]"
1985-05-06,0.089286,0.090402,0.08817,0.08817,0.069212,56134400,-0.0027133836402445932,-0.0006649710314913784,-0.002048412608753215,37.46262656287262,"[1, 0, 0]"
1985-05-07,0.089286,0.089286,0.089286,0.089286,0.070088,107609600,-0.0028048277866487004,-0.0006051321423163883,-0.002199695644332312,39.657309297516186,"[1, 0, 0]"
1985-05-08,0.088728,0.088728,0.088728,0.088728,0.06965,144390400,-0.002889021031989264,-0.0005514603101255612,-0.0023375607218637027,38.921814049204656,"[1, 0, 0]"
1985-05-09,0.089286,0.089844,0.089286,0.089286,0.070088,127075200,-0.0028775482637291433,-0.00043199003349235227,-0.002445558230236791,40.11783504448007,"[1, 0, 0]"
1985-05-10,0.089286,0.091518,0.089286,0.090402,0.070964,136080000,-0.0027467414137962443,-0.00024094654684756215,-0.002505794866948682,42.54122720543631,"[1, 0, 0]"
1985-05-13,0.090402,0.09096,0.089286,0.089286,0.070088,87225600,-0.002701981159133185,-0.0001569490337476019,-0.002545032125385583,40.76460875775506,"[1, 0, 0]"
1985-05-14,0.089286,0.089844,0.08817,0.08817,0.069212,121744000,-0.002725146416486829,-0.0001440914328809965,-0.0025810549836058324,39.01013726849834,"[1, 0, 0]"
1985-05-15,0.089286,0.09096,0.089286,0.089286,0.070088,130435200,-0.0026232143939976665,-3.3727528313467516e-05,-0.002589486865684199,41.711783544989615,"[1, 0, 0]"
1985-05-16,0.095424,0.098214,0.095424,0.095424,0.074906,230540800,-0.002023817916047499,0.0004525351597093599,-0.002476353075756859,53.826450182260714,"[1, 0, 0]"
1985-05-17,0.095424,0.098772,0.094866,0.097098,0.07622,211859200,-0.0013976033772996749,0.0008629997587657474,-0.0022606031360654223,56.482913167862336,"[0, 0, 1]"
1985-05-20,0.097098,0.09933,0.095424,0.095424,0.074906,197187200,-0.0010245908084539485,0.0009888098620891793,-0.002013400670543128,53.187536492998085,"[1, 0, 0]"
1985-05-21,0.094866,0.094866,0.092634,0.092634,0.072716,152544000,-0.0009432323478659327,0.0008561346581417561,-0.0017993670060076888,48.145803441750154,"[1, 0, 0]"
1985-05-22,0.092634,0.093192,0.092076,0.092076,0.072278,120556800,-0.000913253698141811,0.0007088906462927023,-0.0016221443444345133,47.18249459343436,"[1, 0, 0]"
1985-05-23,0.091518,0.091518,0.08817,0.08817,0.069212,239164800,-0.001190948446099932,0.0003449567186676651,-0.001535905164767597,40.99863980321039,"[1, 0, 0]"
1985-05-24,0.08817,0.08817,0.080915,0.080915,0.063517,589478400,-0.001973689933006159,-0.00035022781459084946,-0.0016234621184153097,32.48288978979448,"[1, 0, 0]"
1985-05-28,0.079799,0.079799,0.075335,0.075335,0.059137,510966400,-0.0030095849448784906,-0.0011088982611705445,-0.0019006866837079461,27.714778973680406,"[1, 0, 0]"
1985-05-29,0.076451,0.077009,0.076451,0.076451,0.060013,246556800,-0.003697860695549074,-0.001437739209472902,-0.002260121486076172,29.930105878628694,"[1, 0, 0]"
1985-05-30,0.078683,0.079799,0.078683,0.078683,0.061765,314921600,-0.004016915933874474,-0.001405435558238641,-0.0026114803756358326,34.268945405477886,"[1, 0, 0]"
