date,open,high,low,close,adj_close,volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,target
2017-01-03,78.760002,79.910004,78.489998,79.5,77.209831,13785200,-0.280364068417839,0.15833018819194083,-0.43869425660977984,54.72533510229502,"[1, 0, 0]"
2017-01-04,79.440002,80.260002,79.360001,80.150002,77.84111,8033100,-0.12804414966205968,0.24852008555817612,-0.3765642352202358,58.431958381733246,"[1, 0, 0]"
2017-01-05,80.339996,81.529999,80.220001,81.089996,78.754036,7805100,0.0677392869661162,0.35544281774908165,-0.28770353078296546,63.13263499974912,"[1, 0, 0]"
2017-01-06,81.300003,82.489998,80.940002,82.209999,79.841774,8898300,0.30970387934468135,0.4779259281021175,-0.16822204875743613,67.80435427936726,"[1, 0, 0]"
2017-01-09,82.279999,82.449997,81.650002,81.75,79.395027,7305300,0.4590528120704249,0.5018198886622889,-0.04276707659186392,64.20577466783517,"[1, 0, 0]"
2017-01-10,81.699997,81.900002,81.129997,81.309998,78.967697,6017500,0.5357328384273785,0.46279993201539393,0.07293290641198456,60.877546309405076,"[1, 0, 0]"
2017-01-11,81.25,81.800003,80.910004,81.800003,79.443573,7499200,0.628793282571138,0.4446883009273227,0.18410498164381525,63.16737127535996,"[1, 0, 0]"
2017-01-12,81.050003,81.470001,80.510002,81.370003,79.025963,6884000,0.6602361572413429,0.3809049404780221,0.2793312167633208,59.85651552369685,"[1, 0, 0]"
2017-01-13,81.019997,81.849998,80.790001,81.169998,78.831734,7291200,0.6613920145215104,0.3056486382065517,0.3557433763149587,58.325213441202244,"[1, 0, 0]"
2017-01-17,80.760002,81.489998,80.760002,81.260002,78.919151,6326500,0.6619401760427905,0.24495743978226547,0.41698273626052507,58.835574049898646,"[1, 0, 0]"
2017-01-18,81.269997,81.830002,80.980003,81.589996,79.239624,8512300,0.6811504772227721,0.2113341927697976,0.4698162844529745,60.73423217754413,"[1, 0, 0]"
2017-01-19,81.790001,81.849998,81.410004,81.730003,79.37561,6479400,0.6996075339623928,0.18383299960753463,0.5157745343548582,61.54465161569198,"[1, 0, 0]"
2017-01-20,82.089996,82.279999,81.610001,81.839996,79.48243,9048500,0.7148698258927197,0.15927623323028917,0.5555935926624306,62.204636908248105,"[1, 0, 0]"
2017-01-23,81.699997,82.300003,81.5,82.150002,79.783508,7414200,0.7434106206997484,0.1502536224298543,0.5931569982698941,64.07597489740972,"[1, 0, 0]"
2017-01-24,82.400002,83.489998,81.849998,83.230003,80.832382,8397500,0.8434536522927232,0.20023732321826326,0.6432163290744599,69.70380022486103,"[1, 0, 0]"
2017-01-25,83.790001,84.269997,83.449997,83.900002,81.483101,9360900,0.9656701510930077,0.2579630576148382,0.7077070934781695,72.57424317465221,"[1, 0, 0]"
2017-01-26,83.919998,83.919998,83.080002,83.239998,80.842102,8428200,0.9977691384597023,0.2320496359852262,0.7657195024744761,65.94589064516794,"[1, 0, 0]"
2017-01-27,83.32,83.800003,82.919998,83.769997,81.356819,5445900,1.0538264517702345,0.23048555943660665,0.8233408923336278,68.43871099204902,"[1, 0, 0]"
2017-01-30,83.470001,83.739998,82.660004,83.699997,81.288849,8792800,1.0801525353979144,0.20544931445142922,0.8747032209464852,67.73347818802283,"[1, 0, 0]"
2017-01-31,82.129997,83.279999,82.099998,82.709999,80.327362,7479400,1.0094947543609294,0.10783322673155527,0.9016615276293741,58.545039018234114,"[1, 0, 0]"
2017-02-01,82.900002,83.089996,82.050003,82.440002,80.065147,7534400,0.9210936580571882,0.015545704342251221,0.905547953714937,56.30182781200335,"[1, 0, 0]"
2017-02-02,82.139999,82.699997,81.57,82.300003,79.929176,11142300,0.8301687346504707,-0.060303375251573144,0.8904721099020438,55.12243324036228,"[1, 0, 0]"
2017-02-03,85.739998,86.82,85.110001,86.080002,83.600296,28079600,1.0510090284526115,0.12842953484045405,0.9225794936121574,72.110131337185,"[1, 0, 0]"
2017-02-06,86.07,86.099998,85.510002,85.830002,83.357483,9665300,1.192111719853699,0.21562578099323326,0.9764859388604658,70.2170009950439,"[1, 0, 0]"
2017-02-07,85.959999,86.349998,85.669998,85.779999,83.308914,8600300,1.2850880995001006,0.24688172851170798,1.0382063709883926,69.82216360914357,"[1, 0, 0]"
2017-02-08,85.800003,85.839996,85.080002,85.089996,82.638809,7587700,1.2882449884025533,0.20003089393132845,1.0882140944712249,64.43754922696012,"[1, 0, 0]"
2017-02-09,85.370003,85.769997,84.879997,85.580002,83.114708,6554700,1.3151262775608359,0.18152974647168874,1.1335965310891472,66.41816757064358,"[1, 0, 0]"
