date,open,high,low,close,adj_close,volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,target
1996-01-02,8.28125,8.28125,8.09375,8.21875,4.140232,3491200,0.04030247137013099,-0.03530518282093224,0.07560765419106323,47.35714358150659,"[1, 0, 0]"
1996-01-03,8.21875,8.28125,8.1875,8.25,4.155977,2568000,0.03167519097311988,-0.035145970574354674,0.06682116154747456,48.83919489068287,"[1, 0, 0]"
1996-01-04,8.25,8.28125,8.09375,8.125,4.093006,2606400,0.014583444895993836,-0.04179017332118458,0.056373618217178414,43.55686975564007,"[1, 0, 0]"
1996-01-05,8.0625,8.21875,8.0625,8.21875,4.140232,3019200,0.008504915121653411,-0.03829496247642,0.046799877598073414,48.09149211508577,"[1, 0, 0]"
1996-01-08,8.21875,8.25,8.09375,8.21875,4.140232,1520800,0.0036456121346724046,-0.034523412370720805,0.03816902450539321,48.09149211508578,"[1, 0, 0]"
1996-01-09,8.21875,8.25,8.09375,8.195313,4.128426,3386000,-0.0020726977512470768,-0.03219337780531223,0.030120680054065156,46.99678413046414,"[1, 0, 0]"
1996-01-10,8.0,8.03125,7.625,7.75,3.904097,4187200,-0.04205277874162583,-0.057738767036552785,0.01568598829492696,32.06271011756585,"[0, 1, 0]"
1996-01-11,7.75,7.96875,7.65625,7.96875,4.014293,2956000,-0.05544682762307218,-0.05690625273439931,0.0014594251113271301,41.83968076066981,"[1, 0, 0]"
1996-01-12,7.96875,8.03125,7.75,8.03125,4.04578,2808000,-0.06032311289915704,-0.049426030408387334,-0.010897082490769705,44.305846931040044,"[1, 0, 0]"
1996-01-15,7.9375,7.9375,7.78125,7.84375,3.951325,1744800,-0.07841338640151285,-0.054013043128594514,-0.02440034327291834,38.96752981645934,"[1, 0, 0]"
1996-01-16,7.90625,8.09375,7.75,8.03125,4.04578,3180800,-0.07673581280476505,-0.041868375625477364,-0.03486743717928768,45.97730736691554,"[1, 0, 0]"
1996-01-17,8.0,8.0625,7.90625,8.0625,4.06152,3096800,-0.07205411482663315,-0.029749342117876373,-0.04230477270875678,47.06847414559634,"[1, 0, 0]"
1996-01-18,8.125,8.15625,7.8125,7.875,3.967068,2420000,-0.08252225327878904,-0.0321739844560258,-0.050348268822763234,41.63464799719758,"[1, 0, 0]"
1996-01-19,7.71875,8.03125,7.71875,8.0,4.030038,3157600,-0.0798118517438251,-0.02357086633684949,-0.05624098540697561,46.10191945006266,"[1, 0, 0]"
1996-01-22,8.0625,8.15625,7.96875,8.125,4.093006,2194400,-0.0668072710341665,-0.00845302850175271,-0.058354242532413794,50.20628860506512,"[1, 0, 0]"
1996-01-23,8.0625,8.125,8.0,8.09375,4.077262,1824800,-0.05835003804472905,3.363590147797968e-06,-0.058353401634876845,49.197635024768466,"[1, 0, 0]"
1996-01-24,8.15625,8.15625,8.0625,8.125,4.093006,2429200,-0.04856616561089844,0.007829788819182726,-0.05639595443008116,50.27349690289812,"[1, 0, 0]"
