Date,Open,High,Low,Close,Adj Close,Volume
2017-09-28,15.800000,23.500000,15.750000,23.500000,23.500000,39265900
2017-09-29,26.740000,29.799999,25.469999,26.540001,26.540001,44294700
2017-10-02,25.200001,26.280001,23.260000,23.559999,23.559999,16008400
2017-10-03,23.010000,23.020000,20.770000,20.809999,20.809999,13678500
2017-10-04,21.290001,22.600000,20.820000,20.850000,20.850000,9345700
2017-10-05,21.400000,22.200001,21.350000,22.010000,22.010000,6361600
2017-10-06,22.480000,23.370001,22.000000,23.200001,23.200001,7058800
2017-10-09,23.850000,25.350000,23.559999,24.540001,24.540001,7740800
2017-10-10,25.190001,25.600000,22.700001,22.930000,22.930000,7479300
2017-10-11,23.809999,24.330000,23.200001,23.660000,23.660000,5449300
2017-10-12,23.670000,24.330000,23.450001,23.629999,23.629999,3545900
2017-10-13,23.750000,24.200001,22.950001,23.020000,23.020000,2956900
2017-10-16,22.969999,23.200001,22.010000,22.190001,22.190001,2589600
2017-10-17,22.290001,22.500000,21.500000,22.090000,22.090000,1830800
2017-10-18,22.160000,22.500000,22.000000,22.049999,22.049999,998500
2017-10-19,21.549999,22.930000,21.350000,22.030001,22.030001,2025100
2017-10-20,22.070000,22.430000,21.799999,21.870001,21.870001,1753200
2017-10-23,21.750000,22.000000,20.350000,20.370001,20.370001,2728600
2017-10-24,20.400000,20.700001,19.280001,19.770000,19.770000,2361900
2017-10-25,19.660000,19.754999,18.350000,18.920000,18.920000,2418900
2017-10-26,19.059999,19.500000,18.520000,18.570000,18.570000,1707900
2017-10-27,18.500000,19.299999,18.500000,18.790001,18.790001,1588400
2017-10-30,18.719999,20.150000,18.700001,19.500000,19.500000,2116000
2017-10-31,19.889999,20.840000,19.600000,20.379999,20.379999,1879600
2017-11-01,20.440001,20.879999,19.770000,19.799999,19.799999,1164400
2017-11-02,20.530001,20.530001,19.590000,19.750000,19.750000,523900
2017-11-03,19.650000,19.760000,18.799999,19.549999,19.549999,766200
2017-11-06,19.410000,19.950001,19.250000,19.340000,19.340000,1416000
2017-11-07,19.240000,19.549999,18.799999,19.129999,19.129999,927800
2017-11-08,19.299999,19.429001,18.561001,18.840000,18.840000,4730600
2017-11-09,24.750000,29.440001,23.860001,29.190001,29.190001,33372100
2017-11-10,30.910000,36.650002,30.500000,33.250000,33.250000,34527400
2017-11-13,34.880001,47.490002,34.860001,42.709999,42.709999,52790900
2017-11-14,46.740002,48.799999,36.580002,36.950001,36.950001,56821100
2017-11-15,34.610001,39.750000,34.220001,39.320000,39.320000,22401100
2017-11-16,42.000000,42.750000,38.110001,39.790001,39.790001,18503400
2017-11-17,38.919998,40.570000,37.750000,38.590000,38.590000,7572600
2017-11-20,39.099998,39.950001,38.599998,39.020000,39.020000,5895300
2017-11-21,39.000000,39.419998,37.189999,37.259998,37.259998,5433500
2017-11-22,37.000000,41.090000,35.026001,40.599998,40.599998,11770900
2017-11-24,41.189999,41.259998,39.160000,39.470001,39.470001,4689900
2017-11-27,40.860001,47.750000,40.599998,46.520000,46.520000,19425300
2017-11-28,49.400002,51.799999,44.660000,46.430000,46.430000,38951800
2017-11-29,44.509998,47.500000,42.310001,44.869999,44.869999,15760800
2017-11-30,45.500000,45.849998,43.410000,43.900002,43.900002,6735400
2017-12-01,43.740002,44.750000,42.310001,43.549999,43.549999,4777300
2017-12-04,44.500000,45.299999,41.320000,41.730000,41.730000,5744200
2017-12-05,41.160000,42.450001,39.209999,39.450001,39.450001,5020000
2017-12-06,38.500000,44.549999,37.810001,44.259998,44.259998,11888700
2017-12-07,43.020000,45.439999,42.070000,42.520000,42.520000,10258200
2017-12-08,43.150002,44.980000,42.099998,44.790001,44.790001,8539700
2017-12-11,45.000000,48.200001,44.430000,47.980000,47.980000,10302900
2017-12-12,48.060001,48.700001,46.500000,46.950001,46.950001,6346600
2017-12-13,47.790001,48.660000,44.250000,45.459999,45.459999,6715000
2017-12-14,47.490002,48.520000,45.630001,46.150002,46.150002,6940500
2017-12-15,47.480000,53.169998,46.759998,52.310001,52.310001,16826600
2017-12-18,54.549999,57.250000,53.009998,56.099998,56.099998,14266700
2017-12-19,57.709999,58.799999,53.919998,56.580002,56.580002,11370600
2017-12-20,56.580002,56.737000,52.430000,52.889999,52.889999,6668400
2017-12-21,52.400002,55.099998,52.299999,53.849998,53.849998,6649900
2017-12-22,52.500000,53.685001,51.320000,51.619999,51.619999,5314300
2017-12-26,51.200001,54.900002,51.009998,54.869999,54.869999,5473900
2017-12-27,55.200001,56.700001,54.610001,54.759998,54.759998,5361600
2017-12-28,54.849998,55.090000,53.029999,53.189999,53.189999,3505100
2017-12-29,53.299999,53.599998,51.500000,51.779999,51.779999,3522000
2018-01-02,52.639999,52.849998,50.349998,52.070000,52.070000,4226700
2018-01-03,52.799999,57.416000,52.720001,55.439999,55.439999,9911800
2018-01-04,51.560001,52.775002,50.209999,51.240002,51.240002,9392600
2018-01-05,48.060001,48.990002,46.130001,46.279999,46.279999,13007900
2018-01-08,45.139999,48.360001,42.790001,47.470001,47.470001,12031400
2018-01-09,46.750000,48.110001,44.261002,44.730000,44.730000,7244500
2018-01-10,43.200001,45.750000,42.910000,44.709999,44.709999,5157000
2018-01-11,45.000000,45.610001,43.700001,43.869999,43.869999,3332300
2018-01-12,44.500000,44.570000,43.049999,43.380001,43.380001,3724500
2018-01-16,43.410000,43.750000,39.099998,39.189999,39.189999,7956500
2018-01-17,39.470001,42.089001,39.470001,41.540001,41.540001,6603100
2018-01-18,41.200001,41.840000,40.654999,40.759998,40.759998,2728900
2018-01-19,40.610001,41.349998,40.099998,40.220001,40.220001,1967900
2018-01-22,40.099998,43.819000,39.529999,43.619999,43.619999,5429600
2018-01-23,45.639999,46.750000,42.540001,42.619999,42.619999,8382100
2018-01-24,43.439999,43.900002,41.299999,42.250000,42.250000,3546300
2018-01-25,42.849998,44.700001,41.849998,44.099998,44.099998,3933400
2018-01-26,44.360001,44.889999,42.770000,42.910000,42.910000,3280500
2018-01-29,42.250000,43.358002,41.910999,42.360001,42.360001,1795800
2018-01-30,41.250000,42.230000,40.799999,41.520000,41.520000,2807200
2018-01-31,42.299999,42.299999,40.480000,40.619999,40.619999,2245900
2018-02-01,40.349998,41.727001,39.419998,39.919998,39.919998,2521700
2018-02-02,40.570000,42.119999,40.000000,40.459999,40.459999,2846400
2018-02-05,39.970001,41.860001,39.520000,40.169998,40.169998,2848200
2018-02-06,39.009998,42.000000,39.009998,41.900002,41.900002,2637000
2018-02-07,42.730000,46.450001,42.549999,45.689999,45.689999,4760400
2018-02-08,46.040001,47.349998,43.560001,43.700001,43.700001,5320400
2018-02-09,45.000000,45.349998,40.099998,42.459999,42.459999,3590700
2018-02-12,43.560001,44.000000,41.830002,43.230000,43.230000,1967400
2018-02-13,42.220001,43.689999,42.139999,43.020000,43.020000,1278100
2018-02-14,42.950001,46.099998,42.865002,44.849998,44.849998,3434100
2018-02-15,45.799999,46.099998,44.369999,45.639999,45.639999,2061700
2018-02-16,45.599998,49.400002,45.401001,48.130001,48.130001,6172800
2018-02-20,50.450001,51.750000,49.480000,51.180000,51.180000,7555000
2018-02-21,52.029999,52.700001,49.140999,51.099998,51.099998,12715600
2018-02-22,40.389999,44.330002,39.750000,42.049999,42.049999,24022600
2018-02-23,42.919998,43.200001,41.380001,41.520000,41.520000,6155200
2018-02-26,41.820000,42.150002,40.209999,40.439999,40.439999,5135000
2018-02-27,40.299999,41.389999,40.279999,40.910000,40.910000,3080900
2018-02-28,41.099998,41.799999,40.500000,40.770000,40.770000,2159600
2018-03-01,40.209999,40.880001,38.380001,38.720001,38.720001,4438000
2018-03-02,38.110001,38.650002,37.330002,37.570000,37.570000,3630700
2018-03-05,37.599998,40.119999,37.400002,39.000000,39.000000,3303200
2018-03-06,39.799999,40.139999,38.500000,38.580002,38.580002,2702700
2018-03-07,37.759998,39.599998,37.759998,38.889999,38.889999,2092200
2018-03-08,39.200001,39.469002,38.049999,38.689999,38.689999,1868900
2018-03-09,38.799999,39.558998,38.500000,38.500000,38.500000,1891900
2018-03-12,38.400002,39.090000,37.160000,37.869999,37.869999,3154500
2018-03-13,37.669998,38.400002,37.049999,37.369999,37.369999,3752600
2018-03-14,37.200001,37.799999,36.799999,36.930000,36.930000,2167100
2018-03-15,36.810001,37.033001,35.301998,36.270000,36.270000,2981000
2018-03-16,36.000000,36.150002,35.380001,35.860001,35.860001,1900700
2018-03-19,35.439999,35.790001,33.250000,33.849998,33.849998,3583100
2018-03-20,35.369999,35.500000,33.580002,34.730000,34.730000,3663700
2018-03-21,34.500000,35.110001,34.200001,34.250000,34.250000,1748800
2018-03-22,33.540001,33.980000,32.340000,33.509998,33.509998,2607700
2018-03-23,32.919998,33.389999,31.799999,32.060001,32.060001,3171500
2018-03-26,32.849998,35.450001,32.849998,34.590000,34.590000,5476400
2018-03-27,33.549999,34.630001,32.599998,33.000000,33.000000,9532700
2018-03-28,33.080002,34.042999,30.809999,31.299999,31.299999,5184700
2018-03-29,31.340000,32.750000,29.799999,31.100000,31.100000,6457900
2018-04-02,30.570000,31.670000,29.799999,30.330000,30.330000,3253500
2018-04-03,30.969999,31.190001,29.180000,30.290001,30.290001,4481700
2018-04-04,29.030001,32.459999,29.010000,32.270000,32.270000,3211600
2018-04-05,32.770000,33.049000,31.150000,31.760000,31.760000,3095600
2018-04-06,31.059999,31.900000,30.690001,31.360001,31.360001,1364900
2018-04-09,31.320000,32.959999,31.270000,32.610001,32.610001,2090800
2018-04-10,33.349998,33.490002,31.610001,32.270000,32.270000,3193900
2018-04-11,31.920000,32.799999,31.250000,32.009998,32.009998,1673900
2018-04-12,32.200001,33.919998,32.118000,33.689999,33.689999,2345900
2018-04-13,33.930000,34.040001,32.549999,32.689999,32.689999,1926800
2018-04-16,32.880001,33.240002,32.136002,33.020000,33.020000,2325600
2018-04-17,35.349998,37.270000,34.650002,35.980000,35.980000,13923200
2018-04-18,34.540001,35.180000,31.709999,31.719999,31.719999,15597800
2018-04-19,32.240002,33.310001,31.750000,32.700001,32.700001,7067900
2018-04-20,32.610001,32.939999,30.870001,32.570000,32.570000,5022200
2018-04-23,32.529999,32.680000,31.559999,32.270000,32.270000,2114100
2018-04-24,32.459999,33.340000,31.714001,32.400002,32.400002,2892800
2018-04-25,32.410000,32.525002,31.360001,31.879999,31.879999,1668400
2018-04-26,32.119999,33.380001,31.900000,32.910000,32.910000,2175200
2018-04-27,32.950001,33.080002,32.110001,32.700001,32.700001,1211000
2018-04-30,32.759998,33.384998,32.180000,32.540001,32.540001,1640800
2018-05-01,32.380001,33.169998,31.820000,32.970001,32.970001,2133100
2018-05-02,32.790001,33.750000,32.709999,33.360001,33.360001,2645900
2018-05-03,33.020000,33.119999,30.884001,31.020000,31.020000,5824400
2018-05-04,31.100000,32.200001,31.070000,31.549999,31.549999,5104500
2018-05-07,31.950001,34.000000,31.930000,33.169998,33.169998,6006700
2018-05-08,33.830002,34.250000,32.919998,33.119999,33.119999,5501000
2018-05-09,34.380001,36.950001,34.000000,36.080002,36.080002,21384700
2018-05-10,38.299999,38.840000,35.150002,35.459999,35.459999,30802000
2018-05-11,33.759998,35.180000,31.780001,35.139999,35.139999,12678200
2018-05-14,35.459999,36.500000,35.119999,35.299999,35.299999,5932400
2018-05-15,35.000000,35.099998,33.529999,34.080002,34.080002,4965000
2018-05-16,34.000000,34.779999,33.980000,34.439999,34.439999,2364800
2018-05-17,34.049999,35.029999,34.040001,34.259998,34.259998,2639800
2018-05-18,35.000000,36.310001,34.919998,35.400002,35.400002,6855000
2018-05-21,36.400002,36.599998,34.562000,34.740002,34.740002,4808700
2018-05-22,35.090000,35.188999,33.869999,34.040001,34.040001,3353700
2018-05-23,33.730000,34.580002,33.619999,34.549999,34.549999,2368500
2018-05-24,34.619999,36.099998,34.599998,35.990002,35.990002,5706600
2018-05-25,36.060001,39.080002,35.650002,38.540001,38.540001,21203400
2018-05-29,39.110001,39.880001,37.619999,38.599998,38.599998,13802300
2018-05-30,38.919998,39.070000,37.311001,38.450001,38.450001,7371800
2018-05-31,38.200001,38.619999,37.349998,37.459999,37.459999,4160100
2018-06-01,37.549999,37.805000,36.144001,37.070000,37.070000,6991300
2018-06-04,37.369999,38.217999,37.130001,38.029999,38.029999,5655600
2018-06-05,38.029999,40.470001,37.700001,40.259998,40.259998,10949200
2018-06-06,40.000000,40.200001,38.509998,39.450001,39.450001,8130800
2018-06-07,38.939999,39.639999,37.520000,39.570000,39.570000,6494300
2018-06-08,39.040001,39.750000,38.810001,39.240002,39.240002,4448200
2018-06-11,39.660000,42.150002,39.599998,41.459999,41.459999,12357800
2018-06-12,41.820000,42.150002,40.779999,41.459999,41.459999,7289500
2018-06-13,41.680000,43.900002,40.860001,43.430000,43.430000,15160800
2018-06-14,44.119999,45.810001,42.750000,45.020000,45.020000,17120400
2018-06-15,43.990002,45.099998,43.155998,43.299999,43.299999,10678600
2018-06-18,43.000000,45.830002,42.750000,44.930000,44.930000,9400400
2018-06-19,44.299999,46.500000,44.049999,45.270000,45.270000,8569000
2018-06-20,45.910000,47.400002,45.500000,46.750000,46.750000,8876500
2018-06-21,47.200001,47.639999,44.610001,45.369999,45.369999,9306100
2018-06-22,45.900002,46.189999,43.500000,44.709999,44.709999,10590900
2018-06-25,44.139999,44.709000,41.049999,42.009998,42.009998,7337600
2018-06-26,42.180000,44.270000,41.660000,43.990002,43.990002,5184800
2018-06-27,44.619999,44.979000,41.380001,41.419998,41.419998,7715200
2018-06-28,41.160000,42.240002,40.000000,41.619999,41.619999,6351900
2018-06-29,41.900002,42.849998,41.849998,42.619999,42.619999,3748500
2018-07-02,41.740002,43.290001,40.549999,43.290001,43.290001,3869200
2018-07-03,45.320000,46.730000,44.130001,45.540001,45.540001,12093300
2018-07-05,45.730000,46.049999,44.250000,45.410000,45.410000,7551800
2018-07-06,45.000000,47.270000,45.000000,46.700001,46.700001,6260200
2018-07-09,47.130001,48.160000,45.650002,46.330002,46.330002,6654300
2018-07-10,46.400002,47.349998,45.349998,45.990002,45.990002,4687600
2018-07-11,45.480000,46.669998,44.665001,45.910000,45.910000,3825300
2018-07-12,46.230000,48.380001,45.820000,48.310001,48.310001,6107600
2018-07-13,48.130001,49.689999,47.799999,48.759998,48.759998,7994900
2018-07-16,48.509998,48.759998,47.369999,48.259998,48.259998,5685400
2018-07-17,47.200001,51.450001,47.160000,51.389999,51.389999,9910700
2018-07-18,51.130001,51.220001,49.450001,49.500000,49.500000,7600400
2018-07-19,49.500000,50.750000,49.349998,49.790001,49.790001,4174800
2018-07-20,49.799999,51.070000,49.549999,49.770000,49.770000,4556700
2018-07-23,51.259998,51.820000,49.171001,49.740002,49.740002,7900400
2018-07-24,50.020000,50.480000,46.080002,46.910000,46.910000,11126900
2018-07-25,47.020000,48.770000,46.750000,48.709999,48.709999,5332800
2018-07-26,48.009998,49.630001,47.750000,48.639999,48.639999,3075400
2018-07-27,48.889999,49.319000,47.000000,47.540001,47.540001,3229800
2018-07-30,47.500000,47.650002,43.590000,44.310001,44.310001,6466000
2018-07-31,44.389999,45.560001,43.410000,45.419998,45.419998,4753200
2018-08-01,45.480000,45.959999,44.759998,45.650002,45.650002,2441100
2018-08-02,45.099998,46.500000,44.849998,46.459999,46.459999,2399700
2018-08-03,46.540001,47.299999,45.599998,46.470001,46.470001,2989200
2018-08-06,46.939999,48.250000,46.060001,47.849998,47.849998,4330700
2018-08-07,48.500000,48.849998,47.099998,47.419998,47.419998,3941800
2018-08-08,47.490002,47.869999,45.869999,47.250000,47.250000,13055000
2018-08-09,52.799999,57.950001,52.310001,57.320000,57.320000,39487400
2018-08-10,56.320000,60.650002,56.099998,58.049999,58.049999,22379100
2018-08-13,58.020000,58.150002,54.419998,55.380001,55.380001,15174100
2018-08-14,55.790001,58.099998,55.410000,55.790001,55.790001,11713200
2018-08-15,55.320000,56.310001,53.611000,54.509998,54.509998,7859600
2018-08-16,55.480000,58.349998,55.169998,57.049999,57.049999,10176200
2018-08-17,57.000000,57.570000,55.180000,56.070000,56.070000,5317300
2018-08-20,55.830002,57.750000,54.959999,57.029999,57.029999,7103700
2018-08-21,57.299999,59.980000,56.669998,58.750000,58.750000,11242300
2018-08-22,58.320000,60.310001,57.779999,59.689999,59.689999,9049800
2018-08-23,60.060001,61.270000,58.841000,60.090000,60.090000,10870900
2018-08-24,60.650002,63.529999,60.389000,63.259998,63.259998,9610000
2018-08-27,64.000000,64.480003,62.560001,64.099998,64.099998,9602900
2018-08-28,64.110001,64.410004,62.209999,62.990002,62.990002,6333600
2018-08-29,59.090000,61.480000,58.209999,59.919998,59.919998,16077500
2018-08-30,59.560001,61.779999,59.560001,60.680000,60.680000,6768100
2018-08-31,60.369999,61.099998,58.849998,59.490002,59.490002,4753800
2018-09-04,60.540001,63.490002,60.119999,63.200001,63.200001,8341500
2018-09-05,63.060001,63.060001,58.779999,61.349998,61.349998,7545600
2018-09-06,61.330002,63.730000,60.580002,63.599998,63.599998,5510600
2018-09-07,62.750000,65.989998,62.520000,65.230003,65.230003,7759800
2018-09-10,66.500000,69.699997,64.800003,68.709999,68.709999,12169400
2018-09-11,69.300003,71.470001,68.629997,70.980003,70.980003,8271800
2018-09-12,71.000000,71.936996,67.250000,70.940002,70.940002,9000700
2018-09-13,70.000000,72.175003,69.949997,70.610001,70.610001,5469600
2018-09-14,70.800003,71.980003,69.849998,71.120003,71.120003,4626600
2018-09-17,70.910004,71.150002,69.279999,69.750000,69.750000,3945900
2018-09-18,69.900002,74.250000,69.540001,72.070000,72.070000,7312100
2018-09-19,72.250000,72.370003,68.400002,70.610001,70.610001,6043200
2018-09-20,71.019997,73.330002,69.540001,72.860001,72.860001,7309500
2018-09-21,73.300003,73.799004,72.000000,72.449997,72.449997,5191200
2018-09-24,71.680000,73.169998,70.290001,73.070000,73.070000,3890900
2018-09-25,73.099998,73.849998,71.650002,73.029999,73.029999,4249800
2018-09-26,73.199997,75.300003,73.150002,73.339996,73.339996,5238100
2018-09-27,73.750000,75.099998,73.540001,74.739998,74.739998,2436900
2018-09-28,74.540001,75.699997,72.680000,73.029999,73.029999,4791800
2018-10-01,74.820000,77.569000,74.599998,76.480003,76.480003,8453100
