Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,0.000000,0.223380,0.222222,0.223380,0.069056,0
1962-01-03,0.000000,0.221065,0.219907,0.219907,0.067982,345600
1962-01-04,0.000000,0.221065,0.217593,0.217593,0.067267,216000
1962-01-05,0.000000,0.215856,0.214120,0.214120,0.066193,129600
1962-01-08,0.000000,0.212384,0.210648,0.210648,0.065120,172800
1962-01-09,0.000000,0.212963,0.212963,0.212963,0.065836,43200
1962-01-10,0.000000,0.217593,0.214699,0.217593,0.067267,172800
1962-01-11,0.000000,0.217593,0.216435,0.216435,0.066909,172800
1962-01-12,0.000000,0.217593,0.214120,0.214120,0.066193,259200
1962-01-15,0.000000,0.215856,0.214120,0.214120,0.066193,129600
1962-01-16,0.000000,0.215856,0.212963,0.212963,0.065836,345600
1962-01-17,0.000000,0.215278,0.212963,0.214120,0.066193,259200
1962-01-18,0.000000,0.212963,0.212384,0.212384,0.065657,172800
1962-01-19,0.000000,0.214699,0.213542,0.214699,0.066372,129600
1962-01-22,0.000000,0.212963,0.212384,0.212384,0.065657,172800
1962-01-23,0.000000,0.212963,0.210648,0.210648,0.065120,259200
1962-01-24,0.000000,0.210648,0.209491,0.210069,0.064941,302400
1962-01-25,0.000000,0.210648,0.208912,0.209491,0.064762,129600
1962-01-26,0.000000,0.210648,0.208912,0.208912,0.064583,561600
1962-01-29,0.000000,0.211806,0.209491,0.211806,0.065478,216000
1962-01-30,0.000000,0.214699,0.210648,0.210648,0.065120,734400
1962-01-31,0.000000,0.215278,0.212384,0.215278,0.066551,345600
1962-02-01,0.000000,0.217014,0.214699,0.217014,0.067088,388800
1962-02-02,0.000000,0.228009,0.217593,0.227431,0.070308,2160000
1962-02-05,0.000000,0.240741,0.233796,0.237269,0.073350,1944000
1962-02-06,0.000000,0.248264,0.239583,0.247685,0.076570,2289600
1962-02-07,0.000000,0.259259,0.250000,0.250000,0.077286,3369600
1962-02-08,0.000000,0.253472,0.245949,0.247106,0.076391,1382400
1962-02-09,0.000000,0.247106,0.241898,0.246528,0.076212,777600
1962-02-12,0.000000,0.244213,0.243056,0.244213,0.075496,216000
1962-02-13,0.000000,0.244213,0.241319,0.241898,0.074959,734400
1962-02-14,0.000000,0.240741,0.233796,0.234954,0.072807,1080000
1962-02-15,0.000000,0.234954,0.232639,0.234954,0.072807,302400
1962-02-16,0.000000,0.234954,0.233218,0.233796,0.072448,172800
1962-02-19,0.000000,0.232060,0.232060,0.232060,0.071910,43200
1962-02-20,0.000000,0.229745,0.228009,0.228009,0.070655,86400
1962-02-21,0.000000,0.229167,0.222222,0.222222,0.068861,604800
1962-02-23,0.000000,0.221065,0.219907,0.219907,0.068144,432000
1962-02-26,0.000000,0.224537,0.221065,0.224537,0.069579,259200
1962-02-27,0.000000,0.227431,0.223380,0.227431,0.070476,302400
1962-02-28,0.000000,0.230324,0.224537,0.224537,0.069579,475200
1962-03-01,0.000000,0.226852,0.224537,0.225116,0.069758,259200
1962-03-02,0.000000,0.223958,0.223380,0.223958,0.069399,345600
1962-03-05,0.000000,0.225694,0.224537,0.224537,0.069579,216000
1962-03-06,0.000000,0.227431,0.226273,0.227431,0.070476,86400
1962-03-07,0.000000,0.229167,0.226852,0.228009,0.070655,475200
1962-03-08,0.000000,0.230324,0.229167,0.229167,0.071014,172800
1962-03-09,0.000000,0.228009,0.228009,0.228009,0.070655,43200
1962-03-12,0.000000,0.230903,0.229745,0.230324,0.071372,129600
1962-03-13,0.000000,0.237847,0.231481,0.237847,0.073703,345600
1962-03-14,0.000000,0.244213,0.240741,0.241898,0.074959,864000
1962-03-15,0.000000,0.244792,0.240741,0.243634,0.075497,518400
1962-03-16,0.000000,0.243056,0.237847,0.237847,0.073703,345600
1962-03-19,0.000000,0.238426,0.237269,0.237269,0.073524,86400
1962-03-20,0.000000,0.238426,0.236111,0.237269,0.073524,388800
1962-03-21,0.000000,0.237269,0.236111,0.236111,0.073165,86400
1962-03-22,0.000000,0.235532,0.235532,0.235532,0.072986,129600
1962-03-23,0.000000,0.236111,0.233218,0.233218,0.072269,259200
1962-03-26,0.000000,0.233796,0.230903,0.233796,0.072448,259200
1962-03-27,0.000000,0.232060,0.230324,0.230324,0.071372,86400
1962-03-28,0.000000,0.229167,0.229167,0.229167,0.071014,43200
1962-03-29,0.000000,0.229167,0.229167,0.229167,0.071014,43200
1962-03-30,0.000000,0.230324,0.223958,0.223958,0.069399,432000
1962-04-02,0.000000,0.222801,0.222801,0.222801,0.069041,43200
1962-04-03,0.000000,0.223958,0.222222,0.223958,0.069399,86400
1962-04-04,0.000000,0.223380,0.223380,0.223380,0.069220,172800
1962-04-05,0.000000,0.224537,0.224537,0.224537,0.069579,86400
1962-04-06,0.000000,0.226273,0.222801,0.222801,0.069041,216000
1962-04-09,0.000000,0.222222,0.222222,0.222222,0.068861,86400
1962-04-10,0.000000,0.222512,0.219907,0.219907,0.068144,345600
1962-04-11,0.000000,0.223380,0.221065,0.221065,0.068503,216000
1962-04-12,0.000000,0.218750,0.215278,0.215278,0.066710,302400
1962-04-13,0.000000,0.220486,0.215278,0.219329,0.067965,259200
1962-04-16,0.000000,0.218750,0.218750,0.218750,0.067786,43200
1962-04-17,0.000000,0.218750,0.217593,0.218750,0.067786,0
1962-04-18,0.000000,0.217593,0.217593,0.217593,0.067427,43200
1962-04-19,0.000000,0.218750,0.217593,0.218750,0.067786,172800
1962-04-23,0.000000,0.218171,0.217593,0.218171,0.067606,86400
1962-04-24,0.000000,0.216435,0.215278,0.215278,0.066710,129600
1962-04-25,0.000000,0.216435,0.214699,0.214699,0.066530,388800
1962-04-26,0.000000,0.214120,0.210648,0.210648,0.065275,302400
1962-04-27,0.000000,0.211806,0.207176,0.207176,0.064199,172800
1962-04-30,0.000000,0.208333,0.199074,0.199074,0.061688,432000
1962-05-01,0.000000,0.207176,0.199653,0.207176,0.064199,475200
1962-05-02,0.000000,0.210069,0.207755,0.208912,0.064737,475200
1962-05-03,0.000000,0.210069,0.210069,0.210069,0.065096,129600
1962-05-04,0.000000,0.212384,0.211227,0.212384,0.065813,345600
1962-05-07,0.000000,0.213542,0.211806,0.212963,0.065992,129600
1962-05-08,0.000000,0.214120,0.211227,0.211227,0.065454,259200
1962-05-09,0.000000,0.210069,0.210069,0.210069,0.065096,43200
1962-05-10,0.000000,0.206597,0.203704,0.205440,0.063661,259200
1962-05-11,0.000000,0.206597,0.203704,0.203704,0.063123,259200
1962-05-14,0.000000,0.204861,0.201968,0.204861,0.063482,518400
1962-05-15,0.000000,0.210648,0.207755,0.207755,0.064378,302400
1962-05-16,0.000000,0.207176,0.207176,0.207176,0.064199,43200
1962-05-17,0.000000,0.210648,0.208333,0.208333,0.064558,216000
1962-05-18,0.000000,0.207755,0.204861,0.204861,0.063482,259200
1962-05-21,0.000000,0.203704,0.202546,0.202546,0.062764,259200
1962-05-22,0.000000,0.204861,0.200231,0.200231,0.062225,432000
1962-05-23,0.000000,0.199653,0.194444,0.194444,0.060426,950400
1962-05-24,0.000000,0.194734,0.190394,0.192419,0.059797,1252800
1962-05-25,0.000000,0.192130,0.178241,0.180556,0.056110,907200
1962-05-28,0.000000,0.178819,0.164931,0.164931,0.051255,734400
1962-05-29,0.000000,0.174190,0.159722,0.173611,0.053952,1728000
1962-05-31,0.000000,0.185185,0.182870,0.182870,0.056830,1209600
1962-06-01,0.000000,0.185185,0.180556,0.185185,0.057549,648000
1962-06-04,0.000000,0.182870,0.175926,0.178241,0.055391,388800
